Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Month_Name,Day,Day_of_Week
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01:00 AM,Ewallet,285.11,4.761904762,14.2555,5.4,2019,3,March,12,Tuesday
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,7:44:00 PM,Cash,52.38,4.761904762,2.619,5.8,2019,3,March,26,Tuesday
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,1:34:00 PM,Ewallet,192.7,4.761904762,9.635,5.6,2019,1,January,9,Wednesday
670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,8:08:00 PM,Credit card,267.78,4.761904762,13.389,5.1,2019,1,January,2,Wednesday
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,3:01:00 PM,Cash,558.7,4.761904762,27.935,5.8,2019,1,January,15,Tuesday
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40:00 AM,Ewallet,175.32,4.761904762,8.766,5.0,2019,1,January,1,Tuesday
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,3:21:00 PM,Cash,155.82,4.761904762,7.791,7.9,2019,2,February,15,Friday
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,5:38:00 PM,Cash,60.3,4.761904762,3.015,6.0,2019,2,February,28,Thursday
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,4:16:00 PM,Credit card,78.94,4.761904762,3.947,5.0,2019,3,March,2,Saturday
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,6:15:00 PM,Credit card,29.74,4.761904762,1.487,8.9,2019,2,February,13,Wednesday
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43:00 PM,Cash,21.32,4.761904762,1.066,5.9,2019,1,January,26,Saturday
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32:00 AM,Credit card,281.34,4.761904762,14.067,5.9,2019,1,January,30,Wednesday
585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,6:08:00 PM,Ewallet,73.26,4.761904762,3.663,9.7,2019,1,January,27,Sunday
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,5:08:00 PM,Credit card,22.38,4.761904762,1.119,8.6,2019,1,January,30,Wednesday
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,7:38:00 PM,Cash,655.92,4.761904762,32.796,4.0,2019,1,January,8,Tuesday
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,1:11:00 PM,Cash,594.6,4.761904762,29.73,4.2,2019,1,January,19,Saturday
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05:00 AM,Cash,74.1,4.761904762,3.705,9.2,2019,1,January,25,Friday
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12:00 AM,Ewallet,196.96,4.761904762,9.848,9.2,2019,2,February,19,Tuesday
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,3:42:00 PM,Ewallet,372.33,4.761904762,18.6165,5.0,2019,1,January,14,Monday
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58:00 AM,Ewallet,527.9,4.761904762,26.395,10.0,2019,2,February,25,Monday
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,2:21:00 PM,Ewallet,479.75,4.761904762,23.9875,8.8,2019,1,January,23,Wednesday
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52:00 AM,Cash,328.59,4.761904762,16.4295,4.2,2019,2,February,16,Saturday
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,7:31:00 PM,Cash,168.96,4.761904762,8.448,6.3,2019,1,January,1,Tuesday
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,6:35:00 PM,Cash,113.24,4.761904762,5.662,8.2,2019,3,March,7,Thursday
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,1:51:00 PM,Cash,345.54,4.761904762,17.277,5.1,2019,2,February,15,Friday
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35:00 PM,Cash,428.67,4.761904762,21.4335,5.0,2019,1,January,23,Wednesday
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,1:24:00 PM,Ewallet,86.27,4.761904762,4.3135,7.0,2019,2,February,20,Wednesday
840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,6:06:00 PM,Ewallet,25.52,4.761904762,1.276,7.8,2019,1,January,8,Tuesday
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55:00 AM,Credit card,101.52,4.761904762,5.076,4.3,2019,3,March,17,Sunday
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42:00 AM,Cash,357.49,4.761904762,17.8745,7.0,2019,1,January,12,Saturday
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,2:30:00 PM,Cash,238.77,4.761904762,11.9385,6.6,2019,1,January,8,Tuesday
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,3:11:00 PM,Ewallet,101.43,4.761904762,5.0715,7.3,2019,1,January,26,Saturday
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,2:48:00 PM,Credit card,724.24,4.761904762,36.212,6.5,2019,3,March,15,Friday
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36:00 PM,Ewallet,125.64,4.761904762,6.282,4.9,2019,1,January,17,Thursday
631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,7:09:00 PM,Credit card,72.93,4.761904762,3.6465,4.3,2019,1,January,8,Tuesday
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,1:35:00 PM,Ewallet,258.36,4.761904762,12.918,9.3,2019,1,January,6,Sunday
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33:00 AM,Credit card,173.74,4.761904762,8.687,7.1,2019,2,February,16,Saturday
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,3:45:00 PM,Ewallet,56.5,4.761904762,2.825,9.6,2019,3,March,13,Wednesday
544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51:00 AM,Cash,214.3,4.761904762,10.715,6.2,2019,1,January,28,Monday
166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,5:26:00 PM,Cash,534.36,4.761904762,26.718,9.9,2019,1,January,18,Friday
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52:00 AM,Credit card,93.16,4.761904762,4.658,5.9,2019,3,March,19,Tuesday
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,2:04:00 PM,Ewallet,522.08,4.761904762,26.104,6.3,2019,3,March,15,Friday
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,5:49:00 PM,Cash,52.35,4.761904762,2.6175,4.0,2019,2,February,12,Tuesday
608-05-3804,Cairo,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,8:19:00 PM,Cash,39.75,4.761904762,1.9875,6.1,2019,2,February,25,Monday
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,4:08:00 PM,Credit card,720.16,4.761904762,36.008,4.5,2019,3,March,21,Thursday
761-49-0439,Cairo,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00 AM,Ewallet,96.8,4.761904762,4.84,8.6,2019,1,January,19,Saturday
490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,2:25:00 PM,Ewallet,332.1,4.761904762,16.605,6.0,2019,1,January,8,Tuesday
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51:00 PM,Credit card,81.44,4.761904762,4.072,9.5,2019,3,March,30,Saturday
311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,3:18:00 PM,Credit card,319.9,4.761904762,15.995,9.9,2019,2,February,20,Wednesday
291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45:00 PM,Ewallet,206.52,4.761904762,10.326,7.5,2019,3,March,30,Saturday
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,1:37:00 PM,Cash,166.68,4.761904762,8.334,7.6,2019,3,March,19,Tuesday
460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03:00 AM,Cash,319.06,4.761904762,15.953,5.0,2019,1,January,13,Sunday
325-89-4209,Alex,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,7:42:00 PM,Ewallet,87.9,4.761904762,4.395,6.7,2019,2,February,5,Tuesday
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,1:14:00 PM,Ewallet,734.7,4.761904762,36.735,9.5,2019,3,March,23,Saturday
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47:00 PM,Ewallet,97.52,4.761904762,4.876,6.8,2019,3,March,13,Wednesday
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,7:53:00 PM,Ewallet,769.2,4.761904762,38.46,5.6,2019,3,March,17,Sunday
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26:00 AM,Cash,418.3,4.761904762,20.915,7.2,2019,2,February,21,Thursday
114-35-5271,Cairo,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,3:06:00 PM,Cash,463.28,4.761904762,23.164,8.1,2019,2,February,7,Thursday
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,4:35:00 PM,Credit card,462.45,4.761904762,23.1225,8.6,2019,3,March,2,Saturday
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,8:57:00 PM,Cash,141.9,4.761904762,7.095,9.4,2019,3,March,6,Wednesday
811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,3:16:00 PM,Credit card,302.7,4.761904762,15.135,8.9,2019,2,February,6,Wednesday
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,5:47:00 PM,Credit card,793.28,4.761904762,39.664,4.2,2019,1,January,28,Monday
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,4:23:00 PM,Ewallet,425.18,4.761904762,21.259,5.0,2019,1,January,18,Friday
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17:00 AM,Cash,283.62,4.761904762,14.181,8.8,2019,2,February,5,Tuesday
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,1:50:00 PM,Cash,599.2,4.761904762,29.96,5.3,2019,3,March,2,Saturday
146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,7:17:00 PM,Ewallet,315.36,4.761904762,15.768,4.6,2019,2,February,9,Saturday
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,2:00:00 PM,Credit card,403.56,4.761904762,20.178,7.5,2019,1,January,14,Monday
509-10-0516,Cairo,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02:00 PM,Ewallet,183.88,4.761904762,9.194,5.1,2019,2,February,9,Saturday
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,8:21:00 PM,Credit card,138.65,4.761904762,6.9325,4.2,2019,3,March,26,Tuesday
865-41-9075,Alex,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,5:35:00 PM,Cash,80.71,4.761904762,4.0355,8.1,2019,1,January,28,Monday
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42:00 PM,Ewallet,116.64,4.761904762,5.832,6.0,2019,2,February,14,Thursday
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,5:56:00 PM,Cash,313.52,4.761904762,15.676,7.9,2019,3,March,24,Sunday
450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,6:58:00 PM,Credit card,846.1,4.761904762,42.305,8.8,2019,2,February,9,Saturday
851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,2:08:00 PM,Credit card,414.4,4.761904762,20.72,6.6,2019,3,March,24,Sunday
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,4:30:00 PM,Ewallet,159.08,4.761904762,7.954,6.2,2019,3,March,27,Wednesday
624-01-8356,Cairo,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44:00 AM,Credit card,490.1,4.761904762,24.505,4.2,2019,1,January,27,Sunday
313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,8:29:00 PM,Credit card,87.45,4.761904762,4.3725,7.3,2019,3,March,27,Wednesday
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43:00 AM,Ewallet,224.52,4.761904762,11.226,8.6,2019,1,January,19,Saturday
453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09:00 AM,Cash,744.96,4.761904762,37.248,6.8,2019,2,February,7,Thursday
522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00:00 AM,Ewallet,410.72,4.761904762,20.536,7.6,2019,1,January,31,Thursday
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,6:45:00 PM,Cash,298.8,4.761904762,14.94,5.8,2019,2,February,25,Monday
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40:00 PM,Cash,212.94,4.761904762,10.647,4.1,2019,2,February,2,Saturday
722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,3:36:00 PM,Credit card,42.85,4.761904762,2.1425,9.3,2019,3,March,14,Thursday
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04:00 PM,Cash,378.68,4.761904762,18.934,6.8,2019,3,March,11,Monday
777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26:00 AM,Ewallet,206.91,4.761904762,10.3455,8.7,2019,2,February,22,Friday
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36:00 PM,Ewallet,78.78,4.761904762,3.939,6.3,2019,3,March,2,Saturday
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,3:06:00 PM,Credit card,322.11,4.761904762,16.1055,5.1,2019,3,March,10,Sunday
181-82-6255,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58:00 AM,Cash,98.22,4.761904762,4.911,7.0,2019,2,February,8,Friday
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10:00 PM,Credit card,25.46,4.761904762,1.273,5.2,2019,2,February,22,Friday
887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31:00 AM,Credit card,581.98,4.761904762,29.099,6.6,2019,1,January,10,Thursday
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,1:49:00 PM,Ewallet,211.32,4.761904762,10.566,6.5,2019,3,March,14,Thursday
226-34-0034,Cairo,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10:00 AM,Ewallet,55.12,4.761904762,2.756,9.0,2019,1,January,10,Thursday
321-49-7382,Cairo,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,5:38:00 PM,Credit card,88.31,4.761904762,4.4155,5.2,2019,2,February,15,Friday
397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,5:54:00 PM,Credit card,356.58,4.761904762,17.829,6.8,2019,1,January,13,Sunday
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,8:51:00 PM,Credit card,794.25,4.761904762,39.7125,7.6,2019,2,February,15,Friday
825-94-5922,Cairo,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,7:26:00 PM,Ewallet,50.62,4.761904762,2.531,7.2,2019,3,March,2,Saturday
641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,1:33:00 PM,Ewallet,599.52,4.761904762,29.976,7.1,2019,3,March,24,Sunday
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,2:05:00 PM,Credit card,166.7,4.761904762,8.335,9.5,2019,2,February,2,Saturday
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40:00 AM,Ewallet,744.4,4.761904762,37.22,5.1,2019,2,February,27,Wednesday
458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27:00 PM,Ewallet,448.56,4.761904762,22.428,7.6,2019,1,January,20,Sunday
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,8:24:00 PM,Ewallet,378.9,4.761904762,18.945,9.8,2019,1,January,3,Thursday
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,8:59:00 PM,Ewallet,257.16,4.761904762,12.858,5.1,2019,1,January,24,Thursday
433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,7:48:00 PM,Ewallet,552.23,4.761904762,27.6115,7.5,2019,1,January,5,Saturday
361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18:00 AM,Cash,447.4,4.761904762,22.37,7.4,2019,3,March,30,Saturday
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,4:27:00 PM,Cash,276.27,4.761904762,13.8135,4.2,2019,2,February,17,Sunday
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,5:04:00 PM,Ewallet,343.74,4.761904762,17.187,5.9,2019,3,March,21,Thursday
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,6:14:00 PM,Ewallet,266.08,4.761904762,13.304,6.9,2019,3,March,2,Saturday
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43:00 AM,Cash,898.38,4.761904762,44.919,6.6,2019,3,March,27,Wednesday
809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,7:30:00 PM,Ewallet,456.8,4.761904762,22.84,5.7,2019,1,January,19,Saturday
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,2:53:00 PM,Credit card,253.95,4.761904762,12.6975,5.3,2019,2,February,19,Tuesday
333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,8:14:00 PM,Cash,70.56,4.761904762,3.528,4.2,2019,3,March,28,Thursday
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51:00 AM,Credit card,657.16,4.761904762,32.858,7.3,2019,1,January,5,Saturday
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,2:13:00 PM,Credit card,168.5,4.761904762,8.425,5.3,2019,3,March,26,Tuesday
676-10-2200,Cairo,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,8:13:00 PM,Ewallet,53.78,4.761904762,2.689,4.7,2019,2,February,3,Sunday
373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,6:44:00 PM,Ewallet,179.05,4.761904762,8.9525,7.9,2019,2,February,6,Wednesday
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,2:26:00 PM,Ewallet,211.44,4.761904762,10.572,8.9,2019,2,February,24,Sunday
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40:00 PM,Ewallet,119.73,4.761904762,5.9865,9.3,2019,2,February,21,Thursday
305-89-2768,Cairo,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,6:43:00 PM,Ewallet,65.7,4.761904762,3.285,4.7,2019,1,January,9,Wednesday
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,1:22:00 PM,Ewallet,251.4,4.761904762,12.57,8.7,2019,2,February,25,Monday
784-08-0310,Giza,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,1:58:00 PM,Cash,84.16,4.761904762,4.208,7.6,2019,1,January,13,Sunday
200-40-6154,Cairo,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45:00 AM,Cash,395.46,4.761904762,19.773,5.7,2019,2,February,9,Saturday
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51:00 AM,Cash,297.99,4.761904762,14.8995,6.8,2019,1,January,6,Sunday
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,5:16:00 PM,Cash,454.41,4.761904762,22.7205,5.4,2019,1,January,10,Thursday
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,3:55:00 PM,Cash,276.12,4.761904762,13.806,7.1,2019,2,February,7,Thursday
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00 PM,Cash,158.0,4.761904762,7.9,7.8,2019,1,January,9,Wednesday
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,3:07:00 PM,Cash,887.94,4.761904762,44.397,8.4,2019,2,February,19,Tuesday
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,3:29:00 PM,Cash,91.98,4.761904762,4.599,9.8,2019,3,March,18,Monday
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,6:45:00 PM,Cash,41.78,4.761904762,2.089,9.8,2019,2,February,5,Tuesday
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,3:23:00 PM,Credit card,15.5,4.761904762,0.775,7.4,2019,3,March,19,Tuesday
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,8:37:00 PM,Cash,290.46,4.761904762,14.523,6.7,2019,3,March,30,Saturday
794-42-3736,Cairo,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,2:41:00 PM,Credit card,66.66,4.761904762,3.333,6.4,2019,1,January,26,Saturday
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,6:18:00 PM,Credit card,76.54,4.761904762,3.827,5.8,2019,3,March,2,Saturday
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,3:27:00 PM,Ewallet,299.7,4.761904762,14.985,7.2,2019,3,March,4,Monday
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55:00 PM,Credit card,243.03,4.761904762,12.1515,9.3,2019,1,January,13,Sunday
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,6:02:00 PM,Cash,47.4,4.761904762,2.37,9.5,2019,3,March,25,Monday
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,7:44:00 PM,Credit card,172.45,4.761904762,8.6225,9.0,2019,3,March,11,Monday
746-04-1077,Cairo,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36:00 AM,Credit card,846.3,4.761904762,42.315,9.0,2019,1,January,1,Tuesday
448-34-8700,Cairo,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,1:51:00 PM,Ewallet,258.37,4.761904762,12.9185,6.7,2019,2,February,10,Sunday
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,3:17:00 PM,Cash,609.56,4.761904762,30.478,5.5,2019,1,January,26,Saturday
